code,name
600848.SS,上海临港
300625.SZ,三雄极光
301312.SZ,智立方
300174.SZ,元力股份
603040.SS,新坐标
002589.SZ,瑞康医药
300492.SZ,华图山鼎
688500.SS,慧辰股份
601899.SS,紫金矿业
688251.SS,井松智能
002489.SZ,浙江永强
300725.SZ,药石科技
301212.SZ,联盛化学
603611.SS,诺力股份
300074.SZ,华平股份
688400.SS,凌云光
300592.SZ,华凯易佰
601999.SS,出版传媒
688351.SS,微电生理
300830.SZ,金现代
300930.SZ,屹通新材
000514.SZ,渝 开 发
002948.SZ,青岛银行
600489.SS,中金黄金
605222.SS,起帆电缆
603967.SS,中创物流
300853.SZ,申昊科技
600589.SS,大位科技
002848.SZ,高斯贝尔
300953.SZ,震裕科技
603867.SS,新化股份
688563.SS,航材股份
688232.SS,新点软件
301371.SZ,敷尔佳
688085.SS,DR三友医
603023.SS,威帝股份
688332.SS,中科蓝讯
300746.SZ,汉嘉数智
688185.SS,康希诺
603123.SS,翠微股份
300017.SZ,网宿科技
301520.SZ,万邦医药
002935.SZ,天奥电子
600643.SS,爱建集团
002835.SZ,同为股份
600743.SS,华远控股
600012.SS,皖通高速
002597.SZ,金禾实业
002620.SZ,*ST瑞和
001979.SZ,招商蛇口
002171.SZ,楚江新材
002497.SZ,雅化集团
600956.SS,新天绿能
002960.SZ,青鸟智控
600616.SS,金枫酒业
002860.SZ,星帅尔
601096.SS,宏盛华源
600716.SS,凤凰股份
002024.SZ,ST易购
002775.SZ,文科股份
300388.SZ,节能国祯
002293.SZ,罗莱生活
301408.SZ,华人健康
301359.SZ,东南电子
600803.SS,新奥股份
300288.SZ,朗玛信息
002124.SZ,天邦食品
002675.SZ,东诚药业
301508.SZ,中机认检
600903.SS,贵州燃气
301259.SZ,艾布鲁
002393.SZ,力生制药
000422.SZ,湖北宜化
300806.SZ,斯迪克
000695.SZ,滨海能源
605277.SS,新亚电子
000795.SZ,英洛华
605377.SS,华旺科技
300906.SZ,日月明
002059.SZ,云南旅游
002708.SZ,光洋股份
688267.SS,中触媒
301193.SZ,家联科技
688536.SS,思瑞浦
603590.SS,康辰药业
000880.SZ,潍柴重机
300142.SZ,沃森生物
603076.SS,乐惠国际
688781.SS,视涯科技-UW
603727.SS,博迈科
300613.SZ,富瀚微
688367.SS,工大高科
301093.SZ,华兰股份
002159.SZ,三特索道
002608.SZ,江苏国信
603176.SS,汇通集团
300042.SZ,朗科科技
301575.SZ,艾芬达
300713.SZ,英可瑞
688681.SS,科汇股份
000980.SZ,众泰汽车
300121.SZ,阳谷华泰
603015.SS,弘讯科技
300670.SZ,大烨智能
300396.SZ,ST迪瑞
603115.SS,海星股份
301516.SZ,中远通
300021.SZ,大禹节水
300770.SZ,新媒股份
300296.SZ,利亚德
688455.SS,科捷智能
600159.SS,大龙地产
600608.SS,退市沪科
300865.SZ,大宏立
601188.SS,龙江交通
600059.SS,古越龙山
300965.SZ,恒宇信通
600708.SS,光明地产
000541.SZ,佛山照明
601088.SS,中国神华
603068.SS,博通集成
603739.SS,蔚蓝生物
600860.SS,京城股份
002047.SZ,宝鹰股份
002716.SZ,湖南白银
688279.SS,峰岹科技
688528.SS,秦川物联
603168.SS,莎普爱思
600960.SS,渤海汽车
603639.SS,海利尔
688379.SS,华光新材
688428.SS,诺诚健华
002616.SZ,长青集团
300818.SZ,耐普矿机
600675.SS,中华企业
002903.SZ,宇环数控
605369.SS,拱东医疗
600775.SS,南京熊猫
300918.SZ,南山智尚
002803.SZ,吉宏股份
600293.SS,三峡新材
605318.SS,法狮龙
601233.SS,桐昆股份
600704.SS,物产中大
300969.SZ,恒帅股份
600055.SS,万东医疗
002872.SZ,ST天圣
300869.SZ,康泰医学
601333.SS,广深铁路
600604.SS,市北高新
600155.SS,华创云信
605218.SS,伟时电子
002972.SZ,科安达
603648.SS,畅联股份
603119.SS,浙江荣泰
002381.SZ,双箭股份
688459.SS,哈铁科技
688308.SS,欧科亿
002667.SZ,*ST威领
002136.SZ,安 纳 达
002281.SZ,光迅科技
603019.SS,中科曙光
002767.SZ,先锋电子
002036.SZ,联创电子
688559.SS,海目星
688208.SS,道通科技
605365.SS,立达信
600779.SS,水井坊
600028.SS,中国石化
000530.SZ,冰山冷热
600679.SS,上海凤凰
603920.SS,世运电路
300814.SZ,中富电路
600128.SS,苏豪弘业
000430.SZ,张家界
301236.SZ,软通动力
300701.SZ,森霸传感
688693.SS,锴威特
300050.SZ,世纪鼎利
301567.SZ,贝隆精密
301081.SZ,严牌股份
688375.SS,国博电子
000892.SZ,欢瑞世纪
688793.SS,倍轻松
301336.SZ,趣睡科技
300601.SZ,康泰生物
300150.SZ,世纪瑞尔
301181.SZ,标榜股份
688275.SS,万润新能
300284.SZ,苏交科
688316.SS,青云科技-U
002679.SZ,福建金森
002128.SZ,电投能源
300762.SZ,上海瀚讯
301255.SZ,通力科技
603656.SS,泰禾智能
603107.SS,上海汽配
300033.SZ,同花顺
002779.SZ,中坚科技
002028.SZ,思源电气
688216.SS,气派科技
300384.SZ,三联虹普
300662.SZ,科锐国际
301355.SZ,南王科技
300133.SZ,华策影视
603007.SS,顺景科技
000553.SZ,安道麦A
300977.SZ,深圳瑞捷
603843.SS,*ST正平
300877.SZ,金春股份
002155.SZ,湖南黄金
301228.SZ,实朴检测
002055.SZ,ST得润
301328.SZ,维峰电子
600872.SS,中炬高新
301479.SZ,弘景光电
002811.SZ,郑中设计
600281.SS,华阳新材
000799.SZ,酒鬼酒
600036.SS,招商银行
600381.SS,*ST春天
002911.SZ,佛燃能源
600667.SS,太极实业
600136.SS,ST明诚
002335.SZ,科华数据
300099.SZ,尤洛卡
002182.SZ,宝武镁业
301048.SZ,金鹰重工
300199.SZ,翰宇药业
002564.SZ,天沃科技
002235.SZ,安妮股份
301148.SZ,嘉戎技术
002082.SZ,ST万邦
001279.SZ,强邦新材
600507.SS,方大特钢
600256.SS,广汇能源
001379.SZ,腾达科技
600356.SS,恒丰纸业
002419.SZ,天虹股份
000926.SZ,福星股份
002348.SZ,高乐股份
301282.SZ,金禄电子
603681.SS,永冠新材
688627.SS,精智达
688176.SS,亚虹医药-U
300502.SZ,新易盛
301035.SZ,润丰股份
300253.SZ,卫宁健康
603367.SS,辰欣药业
688727.SS,恒坤新材
301382.SZ,蜂助手
688076.SS,ST诺泰
002519.SZ,银河电子
002248.SZ,华东数控
000826.SZ,*ST启环
300402.SZ,宝色股份
301135.SZ,瑞德智能
603536.SS,惠发食品
688590.SS,新致软件
603267.SS,鸿远电子
300353.SZ,东土科技
000062.SZ,深圳华强
000733.SZ,振华科技
605166.SS,聚合顺
605580.SS,恒盛能源
000633.SZ,合金投资
605066.SS,天正电气
600519.SS,贵州茅台
600248.SS,陕建股份
000001.SZ,平安银行
001267.SZ,汇绿生态
000750.SZ,国海证券
605005.SS,合兴股份
600419.SS,天润乳业
600348.SS,华阳股份
001367.SZ,海森药业
000650.SZ,仁和药业
601399.SS,国机重装
301056.SZ,森赫股份
300561.SZ,汇金科技
300230.SZ,永利股份
688115.SS,思林杰
300087.SZ,荃银高科
301156.SZ,美农生物
300461.SZ,田中精机
301607.SZ,富特科技
300187.SZ,永清环保
688015.SS,交控科技
600235.SS,民丰特纸
601702.SS,华峰铝业
605178.SS,时空科技
600082.SS,ST海泰
600335.SS,国机汽车
600182.SS,S佳通
603379.SS,三美股份
002407.SZ,多氟多
002356.SZ,赫美集团
000938.SZ,紫光股份
688639.SS,华恒生物
688168.SS,安博通
603528.SS,多伦科技
603279.SS,景津装备
688739.SS,成大生物
688068.SS,热景生物
003030.SZ,祖名股份
002507.SZ,涪陵榨菜
000838.SZ,*ST发展
002256.SZ,兆新股份
603208.SS,江山欧派
601866.SS,中远海发
603559.SS,ST通脉
002090.SZ,金智科技
688019.SS,安集科技
002227.SZ,*ST特迅
002576.SZ,通达动力
003041.SZ,真爱美家
002190.SZ,成飞集成
601966.SS,玲珑轮胎
603308.SS,应流股份
603459.SS,红板科技
000949.SZ,新乡化纤
002327.SZ,富安娜
002476.SZ,宝莫股份
688119.SS,中钢洛耐
688648.SS,中邮科技
605009.SS,豪悦护理
600415.SS,小商品城
600515.SS,海南机场
601022.SS,宁波远洋
603275.SS,众辰科技
300341.SZ,麦克奥迪
300410.SZ,正业科技
301127.SZ,武汉天源
688582.SS,芯动联科
301390.SZ,经纬股份
300241.SZ,瑞丰光电
603375.SS,盛景微
300510.SZ,金冠股份
301027.SZ,华蓝集团
301290.SZ,东星医疗
603693.SS,江苏新能
600339.SS,中油工程
600468.SS,百利电气
001316.SZ,润贝航科
603986.SS,兆易创新
600239.SS,ST云城
600568.SS,ST中珠
000596.SZ,古井贡酒
603886.SS,元祖股份
688820.SS,盛合晶微
000721.SZ,西安饮食
001216.SZ,华瓷股份
000070.SZ,特发信息
605117.SS,德业股份
300195.SZ,长荣股份
688007.SS,光峰科技
002239.SZ,奥特佳
002568.SZ,百润股份
601878.SS,浙商证券
603216.SS,梦天家居
300322.SZ,硕贝德
300473.SZ,德尔股份
002339.SZ,积成电子
000957.SZ,中通客车
002468.SZ,申通快递
688107.SS,安路科技
300095.SZ,华伍股份
688656.SS,浩欧博
300222.SZ,科大智能
603316.SS,诚邦股份
300573.SZ,兴齐眼药
001308.SZ,康冠科技
603998.SS,方盛制药
000488.SZ,ST晨鸣
600327.SS,大东方
600476.SS,*ST湘邮
603898.SS,好莱客
001208.SZ,华菱线缆
600227.SS,赤天化
600576.SS,祥源文旅
002244.SZ,滨江集团
003022.SZ,联泓新科
002515.SZ,金字火腿
301668.SZ,昊创瑞通
301139.SZ,*ST元道
002344.SZ,海宁皮城
002415.SZ,海康威视
301039.SZ,中集车辆
600694.SS,大商股份
605288.SS,凯迪股份
600423.SS,*ST柳化
600372.SS,中航机载
605388.SS,均瑶健康
600794.SS,保税科技
600523.SS,贵航股份
600272.SS,开开实业
002540.SZ,亚太科技
002211.SZ,ST宏达
600881.SS,亚泰集团
603089.SS,正裕工业
688298.SS,东方生物
600981.SS,苏豪汇鸿
603189.SS,*ST网达
002440.SZ,闰土股份
002311.SZ,海大集团
688398.SS,赛特新材
300884.SZ,狄耐克
000617.SZ,中油资本
601169.SS,北京银行
001220.SZ,世盟股份
000717.SZ,中南股份
300984.SZ,金沃股份
688816.SS,易思维
601069.SS,西部黄金
000802.SZ,北京文化
300691.SZ,联合光电
688052.SS,纳芯微
301111.SZ,粤万年青
300426.SZ,华智数媒
300377.SZ,赢时胜
300791.SZ,仙乐健康
688603.SS,天承科技
688152.SS,麒麟信安
000902.SZ,新洋丰
301011.SZ,华立科技
300277.SZ,汽轮科技
300445.SZ,康斯特
301172.SZ,君逸数码
603220.SS,中贝通信
688286.SS,敏芯股份
300314.SZ,戴维医疗
603097.SS,江苏华辰
688031.SS,星环科技-U
300545.SZ,联得装备
301072.SZ,中捷精工
300214.SZ,日科化学
603320.SS,迪贝电气
688386.SS,泛亚微透
688660.SS,电气风电
603197.SS,保隆科技
688131.SS,皓元医药
605296.SS,神农集团
000025.SZ,特  力Ａ
300438.SZ,鹏辉能源
300369.SZ,绿盟科技
002523.SZ,天桥起重
002272.SZ,川润股份
300538.SZ,同益股份
601933.SS,永辉超市
300269.SZ,联建光电
002694.SZ,*ST顾地
002423.SZ,中粮资本
002372.SZ,伟星新材
601177.SS,杭齿前进
002981.SZ,朝阳科技
000158.SZ,常山北明
000609.SZ,*ST中迪
002881.SZ,美格智能
600540.SS,新赛股份
601077.SS,渝农商行
600211.SS,西藏药业
000058.SZ,深 赛 格
000709.SZ,河钢股份
688808.SS,联讯仪器
601006.SS,大秦铁路
600531.SS,豫光金铅
000778.SZ,新兴铸管
000029.SZ,深深房Ａ
600360.SS,华微电子
601106.SS,中国一重
600686.SS,金龙汽车
000678.SZ,襄阳轴承
300218.SZ,安利股份
300549.SZ,优德精密
301598.SZ,博科测试
600993.SS,马应龙
002303.SZ,美盈森
002452.SZ,长高电气
300318.SZ,博晖创新
300449.SZ,汉邦高科
002203.SZ,海亮股份
002552.SZ,宝鼎科技
301498.SZ,乖宝宠物
600893.SS,航发动力
000705.SZ,浙江震元
300996.SZ,普联软件
605050.SS,福然德
300896.SZ,爱美客
001332.SZ,锡装股份
000605.SZ,渤海股份
300265.SZ,通光线缆
603351.SS,威尔药业
603400.SS,华之杰
301003.SZ,江苏博云
300534.SZ,陇神戎发
002698.SZ,博实股份
300783.SZ,三只松鼠
688611.SS,杭州柯林
000910.SZ,大亚圣象
002798.SZ,帝欧水华
300365.SZ,恒华科技
301103.SZ,何氏眼科
300434.SZ,金石亚药
603500.SS,祥和实业
000810.SZ,创维数字
003018.SZ,金富科技
688711.SS,宏微科技
300683.SZ,海特生物
603185.SS,弘元绿能
688123.SS,聚辰股份
301586.SZ,佳力奇
000973.SZ,佛塑科技
300206.SZ,理邦仪器
603332.SS,苏州龙杰
300557.SZ,理工光科
301060.SZ,兰卫医学
301486.SZ,致尚科技
603085.SS,天成自控
688023.SS,安恒信息
688772.SS,珠海冠宇
603232.SS,格尔软件
301631.SZ,壹连科技
300306.SZ,远方信息
300457.SZ,赢合科技
301160.SZ,翔楼新材
000766.SZ,通化金马
000037.SZ,深南电A
600798.SS,宁波海运
605133.SS,嵘泰股份
601018.SS,宁波港
600698.SS,湖南天雁
001400.SZ,江顺科技
601118.SS,海南橡胶
605033.SS,美邦股份
002360.SZ,ST同德
002431.SZ,ST棕榈
601921.SS,浙版传媒
002686.SZ,亿利达
002531.SZ,天顺风能
003006.SZ,百亚股份
002786.SZ,银宝山新
300988.SZ,津荣天宇
002893.SZ,京能热力
600203.SS,福日电子
600552.SS,凯盛科技
601065.SS,江盐集团
300888.SZ,稳健医疗
600303.SS,曙光股份
600452.SS,涪陵电力
002993.SZ,奥海科技
000783.SZ,长江证券
300910.SZ,瑞丰新材
000534.SZ,万泽股份
300810.SZ,中科海讯
000683.SZ,博源化工
300054.SZ,鼎龙股份
301563.SZ,云汉芯城
603160.SS,汇顶科技
688697.SS,纽威数控
600968.SS,海油发展
301232.SZ,飞沃科技
300705.SZ,九典制药
688371.SS,菲沃泰
301085.SZ,亚康股份
688420.SS,美腾科技
603486.SS,科沃斯
603060.SS,国检集团
300154.SZ,瑞凌股份
301332.SZ,德尔玛
300605.SZ,恒锋信息
600868.SS,梅雁吉祥
688271.SS,联影医疗
688520.SS,神州细胞
603586.SS,金麒麟
301185.SZ,鸥玛软件
600051.SS,宁波联合
601566.SS,九牧王
603859.SS,能科科技
002876.SZ,三利谱
600151.SS,航天机电
600600.SS,青岛啤酒
603959.SS,ST百利
002976.SZ,瑞玛精密
300029.SZ,*ST天龙
300778.SZ,新城市
002385.SZ,大北农
002132.SZ,恒星科技
002663.SZ,普邦股份
002285.SZ,世联行
300129.SZ,泰胜风能
600815.SS,厦工股份
300678.SZ,中科信息
002032.SZ,苏 泊 尔
002763.SZ,汇洁股份
002151.SZ,北斗星通
002600.SZ,领益智造
688689.SS,银河微电
600976.SS,健民集团
000988.SZ,华工科技
002051.SZ,中工国际
002700.SZ,万憬能源
689009.SS,九号公司-WD
603598.SS,引力传媒
000888.SZ,峨眉山Ａ
688789.SS,宏华数科
600876.SS,凯盛新能
002815.SZ,崇达技术
600285.SS,XD羚锐制
600032.SS,XD浙江新
600763.SS,通策医疗
002915.SZ,中欣氟材
600132.SS,重庆啤酒
600663.SS,陆家嘴
688312.SS,燕麦科技
688443.SS,智翔金泰-U
301500.SZ,飞南资源
300037.SZ,新宙邦
603103.SS,横店影视
300766.SZ,每日互动
301251.SZ,威尔高
300380.SZ,安硕信息
688212.SS,澳华内镜
688543.SS,国科军工
300137.SZ,先河环保
300666.SZ,江丰电子
000557.SZ,西部创业
002868.SZ,绿康生化
601229.SS,上海银行
300973.SZ,立高食品
002968.SZ,新大正
300873.SZ,海晨股份
600389.SS,江山股份
002919.SZ,名臣健康
000426.SZ,兴业银锡
300802.SZ,矩子科技
603936.SS,博敏电子
000691.SZ,亚太实业
002819.SZ,东方中科
000526.SZ,学大教育
600289.SS,ST信通
000791.SZ,甘肃能源
603836.SS,海程邦达
300902.SZ,国安达
301197.SZ,工大科雅
301320.SZ,豪江智能
300617.SZ,安靠智电
688785.SS,恒运昌
603072.SS,天和磁材
300146.SZ,汤臣倍健
301097.SZ,天益医疗
688432.SS,有研硅
688363.SS,华熙生物
688685.SS,迈信林
301220.SZ,亚香股份
300717.SZ,华信新材
300046.SZ,台基股份
301571.SZ,国科天成
603172.SS,万丰股份
600612.SS,老凤祥
600143.SS,金发科技
002864.SZ,盘龙药业
601225.SS,陕西煤业
600712.SS,南宁百货
002771.SZ,真视通
002020.SZ,京新药业
002297.SZ,博云新材
600807.SS,济高发展
002671.SZ,龙泉股份
002120.SZ,韵达股份
002397.SZ,梦洁股份
600864.SS,哈投股份
300609.SZ,汇纳科技
300158.SZ,振东制药
002712.SZ,思美传媒
002043.SZ,兔 宝 宝
301189.SZ,奥尼电子
300709.SZ,精研科技
300058.SZ,蓝色光标
301089.SZ,拓新药业
002612.SZ,朗姿股份
603928.SS,兴业股份
600671.SS,天目药业
600120.SS,浙江东方
600397.SS,江钨装备
002907.SZ,华森制药
600771.SS,广誉远
603828.SS,*ST利达
600020.SS,中原高速
002807.SZ,江阴银行
000538.SZ,云南白药
002289.SZ,*ST宇顺
300674.SZ,宇信科技
600819.SS,耀皮玻璃
603011.SS,合锻智能
300125.SZ,*ST聆达
688551.SS,科威尔
688200.SS,DR华峰测
600919.SS,江苏银行
300774.SZ,倍杰特
301512.SZ,智信精密
300025.SZ,华星创业
603111.SS,康尼机电
002389.SZ,航天彩虹
688300.SS,联瑞新材
300292.SZ,吴通控股
300861.SZ,美畅股份
603955.SS,大千生态
603855.SS,华荣股份
300961.SZ,深水海纳
000545.SZ,金浦钛业
300170.SZ,汉得信息
300621.SZ,维业股份
301316.SZ,慧博云通
688255.SS,凯尔达
300496.SZ,中科创达
300070.SZ,碧水源
603615.SS,茶花股份
300721.SZ,怡达股份
301216.SZ,万凯新材
688355.SS,明志科技
300596.SZ,利安隆
001390.SZ,古麒绒材
600108.SS,亚盛集团
300834.SZ,星辉环材
603900.SS,莱绅通灵
000410.SZ,沈阳机床
601688.SS,华泰证券
600008.SS,首创环保
600759.SS,ST洲际
603800.SS,洪田股份
601788.SS,光大证券
000510.SZ,新金路
603039.SS,泛微网络
603768.SS,常青股份
600831.SS,广电网络
688228.SS,开普云
688579.SS,地纬智能
002016.SZ,世荣兆业
002747.SZ,埃斯顿
603139.SS,康惠股份
603668.SS,天马科技
002116.SZ,中国海诚
002647.SZ,仁东控股
688328.SS,深科达
688479.SS,友车科技
600624.SS,ST复华
300849.SZ,锦盛新材
002952.SZ,亚世光电
600493.SS,凤竹纺织
600075.SS,新疆天业
300949.SZ,奥雅股份
600724.SS,宁波富达
605338.SS,巴比食品
600593.SS,大连圣亚
002852.SZ,道道全
002931.SZ,锋龙股份
601696.SS,中银证券
600116.SS,三峡水利
002831.SZ,裕同科技
600016.SS,民生银行
300488.SZ,恒锋工具
002075.SZ,沙钢股份
002724.SZ,海洋王
301459.SZ,丰茂股份
301308.SZ,江波龙
002593.SZ,日上集团
002175.SZ,*ST东智
002624.SZ,完美世界
300588.SZ,熙菱信息
002493.SZ,荣盛石化
301559.SZ,中集环科
301208.SZ,中亦科技
605577.SS,龙版传媒
300857.SZ,协创数据
000573.SZ,粤宏远Ａ
603863.SS,松炀资源
300957.SZ,贝泰妮
688236.SS,春立医疗
603290.SS,斯达半导
688567.SS,孚能科技
002008.SZ,大族激光
002759.SZ,天际股份
688081.SS,兴图新科
603027.SS,千禾味业
300113.SZ,顺网科技
300642.SZ,透景生命
603776.SS,永安行
002108.SZ,沧州明珠
002659.SZ,凯文教育
688336.SS,三生国健
603390.SS,通达电气
300013.SZ,新宁物流
688181.SS,八亿时空
603127.SS,昭衍新药
603676.SS,卫信康
301275.SZ,汉朔科技
002628.SZ,成都路桥
002179.SZ,中航光电
300584.SZ,海辰药业
688416.SS,恒烁股份
688347.SS,华虹宏力
603607.SS,京华激光
300733.SZ,西菱动力
301555.SZ,惠柏新材
300062.SZ,中能电气
603156.SS,养元饮品
688516.SS,奥特维
300484.SZ,蓝海华腾
688247.SS,宣泰医药
002728.SZ,特一药业
002079.SZ,苏州固锝
300633.SZ,开立医疗
603707.SS,健友股份
300162.SZ,雷曼光电
300926.SZ,博俊科技
001282.SZ,三联锻造
000402.SZ,金 融 街
001382.SZ,新亚电缆
300826.SZ,测绘股份
603912.SS,佳力图
002655.SZ,共达电声
002104.SZ,恒宝股份
301279.SZ,金道科技
301528.SZ,多浦乐
002755.SZ,奥赛康
002004.SZ,华邦健康
301379.SZ,天山电子
301428.SZ,世纪恒通
600581.SS,*ST八钢
002840.SZ,华统股份
600736.SS,苏州高新
600067.SS,冠城新材
000099.SZ,中信海直
002940.SZ,昂利康
600481.SS,双良节能
600636.SS,退市国化
600167.SS,联美控股
300938.SZ,信测标准
600755.SS,厦门国贸
600004.SS,白云机场
002823.SZ,凯中精密
600655.SS,豫园股份
300838.SZ,浙江力诺
600104.SS,上汽集团
002923.SZ,润都股份
002481.SZ,双塔食品
603619.SS,中曼石油
002636.SZ,金安国纪
002167.SZ,东方锆业
688408.SS,中信博
601991.SS,大唐发电
688359.SS,三孚新科
603719.SS,良品铺子
603048.SS,浙江黎明
002581.SZ,*ST未名
688508.SS,芯朋微
688259.SS,创耀科技
002736.SZ,国信证券
002067.SZ,景兴纸业
603871.SS,嘉友国际
600728.SS,佳都科技
300945.SZ,曼卡龙
600079.SS,ST人福
605183.SS,XD确成股
000561.SZ,烽火电子
300845.SZ,捷安高科
600628.SS,新世界
600179.SS,安通控股
301267.SZ,华厦眼科
300750.SZ,宁德时代
300001.SZ,特锐德
301536.SZ,星宸科技
688193.SS,仁度生物
603135.SS,中重科技
688475.SS,萤石网络
603382.SS,海阳科技
301367.SZ,瑞迈特
300650.SZ,太龙股份
688093.SS,世华科技
603035.SS,常熟汽饰
300101.SZ,振芯科技
688575.SS,亚辉龙
603282.SS,亚光股份
002889.SZ,东方嘉盛
600548.SS,深高速
600219.SS,南山铝业
000050.SZ,深天马Ａ
001236.SZ,弘业期货
000701.SZ,厦门信达
688800.SS,瑞可达
300992.SZ,泰福泵业
601599.SS,浙文影业
600448.SS,华纺股份
600319.SS,亚星化学
002989.SZ,中天精装
300892.SZ,品渥食品
001336.SZ,楚环科技
000601.SZ,韶能股份
301007.SZ,德迈仕
300530.SZ,领湃科技
603355.SS,莱克电气
300261.SZ,雅本化学
688615.SS,合合信息
300787.SZ,海能实业
301107.SZ,瑜欣电子
300430.SZ,*ST益通
301656.SZ,联合动力
603255.SS,鼎际得
300687.SZ,赛意信息
601002.SS,晋亿实业
600535.SS,天士力
600782.SS,新钢股份
600435.SS,北方导航
600682.SS,南京新百
603328.SS,依顿电子
600997.SS,开滦股份
688668.SS,鼎通科技
688139.SS,海尔生物
002456.SZ,欧菲光
002307.SZ,北新路桥
000969.SZ,安泰科技
603579.SS,荣泰健康
603228.SS,景旺电子
002556.SZ,辉隆股份
000869.SZ,张  裕Ａ
002207.SZ,*ST准油
600897.SS,厦门空港
688768.SS,容知日新
688039.SS,当虹科技
002364.SZ,中恒电气
301019.SZ,宁波色母
002682.SZ,龙洲股份
002535.SZ,林州重机
003002.SZ,壶化股份
002264.SZ,新 华 都
300699.SZ,光威复材
002782.SZ,可立克
301119.SZ,正强股份
601825.SS,沪农商行
001228.SZ,永泰运
002897.SZ,意华股份
600556.SS,天下秀
601061.SS,中信金属
600207.SS,安彩高科
001328.SZ,登康口腔
600456.SS,宝钛股份
600307.SS,酒钢宏兴
002997.SZ,瑞鹄模具
600989.SS,宝丰能源
688676.SS,金盘科技
603181.SS,皇马科技
688127.SS,蓝特光学
002448.SZ,中原内配
000977.SZ,浪潮信息
002319.SZ,乐通股份
300553.SZ,集智股份
601958.SS,金钼股份
603336.SS,宏辉果蔬
688390.SS,固德威
002548.SZ,金新农
002219.SZ,新里程
000877.SZ,天山股份
600889.SS,*ST京化
688776.SS,国光电气
603081.SS,大丰实业
688027.SS,国盾量子
603567.SS,珍宝岛
300453.SZ,三鑫医疗
300302.SZ,同有科技
603236.SS,移远通信
601858.SS,中国科传
688290.SS,景业智能
000762.SZ,西藏矿业
001255.SZ,博菲电气
300880.SZ,迦南智能
001324.SZ,长青科技
000713.SZ,国投丰乐
000042.SZ,中洲控股
300980.SZ,祥源新材
002268.SZ,电科网安
002539.SZ,云图控股
688056.SS,莱伯泰科
300695.SZ,兆丰股份
688707.SS,振华新材
300373.SZ,扬杰科技
603516.SS,淳中科技
301115.SZ,联检科技
300422.SZ,博世科
688156.SS,路德科技
688607.SS,康众医疗
300795.SZ,米奥会展
002368.SZ,太极股份
000906.SZ,浙商中拓
002439.SZ,启明星辰
601929.SS,吉视传媒
301015.SZ,百洋医药
300522.SZ,世名科技
603416.SS,信捷电气
600690.SS,海尔智家
001359.SZ,平安电工
600376.SS,首开股份
001259.SZ,利仁科技
600790.SS,轻纺城
600276.SS,恒瑞医药
601010.SS,ST文峰
600527.SS,江南高纤
002215.SZ,诺 普 信
002544.SZ,普天科技
600885.SS,宏发股份
301168.SZ,通灵股份
600985.SS,淮北矿业
002315.SZ,焦点科技
002444.SZ,巨星科技
301068.SZ,大地海洋
002790.SZ,瑞尔特
603259.SS,药明康德
603508.SS,思维列控
002276.SZ,万马股份
000818.SZ,航锦科技
002527.SZ,新时达
003010.SZ,若羽臣
688048.SS,长光华芯
688719.SS,爱科赛博
603359.SS,*ST东珠
603408.SS,建霖家居
002690.SZ,美亚光电
688148.SS,芳源股份
688619.SS,罗普特
002376.SZ,新北洋
002427.SZ,尤夫股份
600315.SS,上海家化
600444.SS,国机通用
605058.SS,澳弘电子
002985.SZ,北摩高科
002885.SZ,京泉华
605158.SS,华达新材
600215.SS,派斯林
601595.SS,上海电影
300310.SZ,宜通世纪
688282.SS,理工导航
300441.SZ,鲍斯股份
301176.SZ,逸豪新材
603093.SS,南华期货
688035.SS,德邦科技
603324.SS,盛剑科技
688382.SS,益方生物-U
300210.SZ,森远股份
300541.SZ,先进数通
301076.SZ,新瀚新材
301590.SZ,优优绿能
603193.SS,润本股份
688135.SS,利扬芯片
000965.SZ,天保基建
600368.SS,五洲交通
600439.SS,瑞贝卡
000670.SZ,盈方微
600268.SS,国电南自
600539.SS,狮头股份
000021.SZ,深科技
603520.SS,司太立
688586.SS,江航装备
300414.SZ,中光防雷
301123.SZ,奕东电子
300345.SZ,华民股份
603271.SS,永杰新材
603797.SS,联泰环保
688060.SS,云涌科技
003038.SZ,鑫铂股份
000830.SZ,鲁西化工
300514.SZ,友讯达
301023.SZ,奕帆传动
688486.SS,龙迅股份
300245.SZ,ST天玑
000930.SZ,中粮科技
603697.SS,有友食品
688631.SS,莱斯信息
688160.SS,步科股份
000625.SZ,长安汽车
001312.SZ,福恩股份
603982.SS,泉峰汽车
000592.SZ,平潭发展
603882.SS,金域医学
000725.SZ,京东方Ａ
001212.SZ,中旗新材
300469.SZ,信息发展
300338.SZ,*ST开元
002094.SZ,青岛金王
002572.SZ,索菲亚
002223.SZ,鱼跃医疗
002194.SZ,武汉凡谷
300569.SZ,天能重工
300238.SZ,冠昊生物
002472.SZ,双环传动
002323.SZ,*ST雅博
601126.SS,四方股份
601677.SS,明泰铝业
600340.SS,*ST华幸
600511.SS,国药股份
601026.SS,道生天合
601777.SS,千里科技
000009.SZ,中国宝安
000758.SZ,中色股份
605588.SS,冠石科技
600323.SS,瀚蓝环境
600094.SS,大名城
605488.SS,福莱新材
600572.SS,康恩贝
600223.SS,福瑞达
603789.SS,ST星农
003026.SZ,中晶科技
002511.SZ,中顺洁柔
002240.SZ,盛新锂能
688598.SS,金博股份
601801.SS,皖新传媒
002340.SZ,格林美
