pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.018,0.339,0.836,0.047,-0.124,12,0.7,3,False,False,0.1,0.6989,0.0231,56.0057,186,1.49,7.89,5,-34.26,0.8487
0.018,0.339,0.836,0.047,-0.124,12,0.6,3,False,False,0.1,0.6995,0.0231,98.9215,213,1.42,7.6,5,-34.26,0.8487
0.018,0.305,0.814,0.047,-0.124,12,0.45,3,False,False,0.1,0.7033,0.0229,85.4297,209,1.32,7.26,5,-34.26,0.8487
0.018,0.316,0.879,0.047,-0.124,12,0.45,3,False,False,0.1,0.7029,0.0229,165.3159,239,1.35,7.37,5,-34.26,0.8487
0.018,0.35,0.836,0.047,-0.124,12,0.7,3,False,False,0.1,0.6989,0.0231,56.0057,186,1.49,7.89,5,-34.26,0.8487
0.018,0.35,0.836,0.047,-0.124,12,0.55,3,False,False,0.1,0.6995,0.0231,98.9215,213,1.42,7.6,5,-34.26,0.8487
0.018,0.361,0.836,0.047,-0.124,12,0.7,3,False,False,0.1,0.6989,0.0231,56.0057,186,1.49,7.89,5,-34.26,0.8487
0.018,0.361,0.836,0.047,-0.124,12,0.6,3,False,False,0.1,0.6995,0.0231,98.9215,213,1.42,7.6,5,-34.26,0.8487
0.03,0.327,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.7018,0.023,106.4926,218,1.37,7.44,5,-34.26,0.8486
0.03,0.316,0.836,0.047,-0.124,12,0.45,3,False,False,0.1,0.7018,0.023,106.4926,218,1.37,7.44,5,-34.26,0.8486
0.018,0.316,0.836,0.053,-0.124,12,0.45,3,False,False,0.1,0.6652,0.0249,163.7651,221,1.61,7.37,5,-34.26,0.8485
0.018,0.327,0.793,0.053,-0.124,12,0.65,3,False,False,0.1,0.6615,0.025,93.3876,195,1.69,7.55,5,-24.78,0.8485
0.018,0.339,0.814,0.047,-0.124,12,0.45,3,False,False,0.1,0.7009,0.023,97.625,214,1.36,7.36,5,-34.26,0.8485
0.018,0.327,0.836,0.053,-0.124,12,0.45,3,False,False,0.1,0.6652,0.0249,163.7651,221,1.61,7.37,5,-34.26,0.8485
0.018,0.316,0.793,0.053,-0.124,12,0.65,3,False,False,0.1,0.6615,0.025,93.3876,195,1.69,7.55,5,-24.78,0.8485
0.018,0.361,0.814,0.047,-0.124,12,0.45,3,False,False,0.1,0.7009,0.023,97.625,214,1.36,7.36,5,-34.26,0.8485
0.018,0.305,0.793,0.047,-0.124,12,0.7,3,False,False,0.1,0.7006,0.023,35.814,167,1.44,7.75,5,-24.78,0.8485
0.018,0.35,0.814,0.047,-0.124,12,0.45,3,False,False,0.1,0.7009,0.023,97.625,214,1.36,7.36,5,-34.26,0.8485
0.018,0.372,0.814,0.047,-0.124,12,0.45,3,False,False,0.1,0.7009,0.023,97.625,214,1.36,7.36,5,-34.26,0.8485
0.018,0.339,0.793,0.047,-0.124,12,0.7,3,False,False,0.1,0.6977,0.0231,41.0085,172,1.5,7.88,5,-24.78,0.8483
0.018,0.35,0.793,0.047,-0.124,12,0.7,3,False,False,0.1,0.6977,0.0231,41.0085,172,1.5,7.88,5,-24.78,0.8483
