min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
2,0.3,0.05,0.18,0.3,0.0,0.09,-0.09,3,False,False,0.0741,0.004,0.2073,54,27.24,1.95,3.0,-9.2,0.3108
2,0.3,0.05,0.18,0.3,0.1,0.09,-0.09,3,False,False,0.0741,0.004,0.2073,54,27.24,1.95,3.0,-9.2,0.3108
2,0.45,0.11,0.26,0.45,0.1,0.12,-0.12,3,False,False,0.0756,0.0028,0.2497,119,17.73,1.04,5.0,-32.32,0.3108
2,0.15,0.11,0.26,0.45,0.1,0.12,-0.12,3,False,False,0.0756,0.0028,0.2497,119,17.73,1.04,5.0,-32.32,0.3108
2,0.45,0.11,0.26,0.45,0.05,0.12,-0.12,3,False,False,0.0756,0.0028,0.2497,119,17.73,1.04,5.0,-32.32,0.3108
2,0.15,0.05,0.18,0.3,0.0,0.09,-0.09,3,False,False,0.0741,0.004,0.2073,54,27.24,1.95,3.0,-9.2,0.3108
2,0.15,0.05,0.1,0.75,0.05,0.03,-0.09,10,False,False,0.6024,-0.0043,-0.7585,249,0.53,-1.33,-10.76,-81.83,0.3108
2,0.45,0.05,0.18,0.3,0.1,0.09,-0.09,3,False,False,0.0741,0.004,0.2073,54,27.24,1.95,3.0,-9.2,0.3108
2,0.3,0.05,0.18,0.3,0.05,0.09,-0.09,3,False,False,0.0741,0.004,0.2073,54,27.24,1.95,3.0,-9.2,0.3108
2,0.3,0.11,0.26,0.45,0.0,0.12,-0.12,3,False,False,0.0756,0.0028,0.2497,119,17.73,1.04,5.0,-32.32,0.3108
2,0.3,0.05,0.1,0.75,0.0,0.03,-0.09,10,False,False,0.6024,-0.0043,-0.7585,249,0.53,-1.33,-10.76,-81.83,0.3108
2,0.15,0.05,0.18,0.3,0.1,0.09,-0.09,3,False,False,0.0741,0.004,0.2073,54,27.24,1.95,3.0,-9.2,0.3108
2,0.3,0.05,0.1,0.75,0.05,0.03,-0.09,10,False,False,0.6024,-0.0043,-0.7585,249,0.53,-1.33,-10.76,-81.83,0.3108
2,0.15,0.08,0.34,0.75,0.0,0.03,-0.09,5,False,False,0.5269,0.0004,-0.2417,446,0.92,0.14,0.58,-61.98,0.3107
2,0.45,0.02,0.42,0.75,0.1,0.03,-0.09,10,False,False,0.6019,-0.0029,-0.9591,751,0.57,-0.92,-6.18,-96.79,0.3107
2,0.3,0.08,0.34,0.75,0.05,0.03,-0.09,5,False,False,0.5269,0.0004,-0.2417,446,0.92,0.14,0.58,-61.98,0.3107
2,0.15,0.08,0.34,0.75,0.1,0.03,-0.09,5,False,False,0.5269,0.0004,-0.2417,446,0.92,0.14,0.58,-61.98,0.3107
2,0.3,0.08,0.34,0.75,0.1,0.03,-0.09,5,False,False,0.5269,0.0004,-0.2417,446,0.92,0.14,0.58,-61.98,0.3107
2,0.45,0.02,0.42,0.75,0.0,0.03,-0.09,10,False,False,0.6019,-0.0029,-0.9591,751,0.57,-0.92,-6.18,-96.79,0.3107
2,0.45,0.02,0.42,0.75,0.05,0.03,-0.09,10,False,False,0.6019,-0.0029,-0.9591,751,0.57,-0.92,-6.18,-96.79,0.3107
2,0.15,0.08,0.34,0.75,0.05,0.03,-0.09,5,False,False,0.5269,0.0004,-0.2417,446,0.92,0.14,0.58,-61.98,0.3107
2,0.3,0.08,0.34,0.75,0.0,0.03,-0.09,5,False,False,0.5269,0.0004,-0.2417,446,0.92,0.14,0.58,-61.98,0.3107
2,0.45,0.14,0.26,0.6,0.0,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
3,0.15,0.11,0.42,0.6,0.0,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
2,0.3,0.08,0.26,0.45,0.05,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.45,0.08,0.26,0.45,0.1,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.6,0.05,0.1,0.45,0.0,0.07,-0.03,3,False,False,0.2632,0.002,0.0679,76,3.1,0.65,5.0,-28.9,0.3106
2,0.15,0.08,0.26,0.45,0.05,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.15,0.08,0.26,0.45,0.1,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.15,0.14,0.26,0.6,0.0,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
3,0.45,0.11,0.42,0.6,0.05,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
2,0.15,0.14,0.26,0.6,0.05,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
2,0.3,0.08,0.26,0.45,0.1,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.3,0.08,0.26,0.45,0.0,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.45,0.14,0.26,0.6,0.1,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
3,0.15,0.11,0.42,0.6,0.1,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
3,0.45,0.11,0.42,0.6,0.0,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
2,0.45,0.08,0.26,0.45,0.05,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.45,0.08,0.26,0.45,0.0,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
2,0.15,0.08,0.26,0.45,0.0,0.12,-0.12,7,False,False,0.1317,0.0023,0.0695,167,7.67,0.59,5.0,-51.01,0.3106
3,0.15,0.11,0.42,0.6,0.05,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
3,0.45,0.11,0.42,0.6,0.1,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
3,0.6,0.11,0.42,0.6,0.05,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
3,0.3,0.11,0.42,0.6,0.0,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
2,0.6,0.05,0.1,0.45,0.1,0.07,-0.03,3,False,False,0.2632,0.002,0.0679,76,3.1,0.65,5.0,-28.9,0.3106
3,0.6,0.11,0.42,0.6,0.0,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
2,0.6,0.05,0.1,0.45,0.05,0.07,-0.03,3,False,False,0.2632,0.002,0.0679,76,3.1,0.65,5.0,-28.9,0.3106
2,0.45,0.14,0.26,0.6,0.05,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
2,0.3,0.14,0.26,0.6,0.05,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
3,0.3,0.11,0.42,0.6,0.05,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
3,0.6,0.11,0.42,0.6,0.1,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
3,0.3,0.11,0.42,0.6,0.1,0.05,-0.12,3,False,False,0.2,0.0025,0.0947,50,5.38,1.08,5.0,-19.22,0.3106
2,0.3,0.14,0.26,0.6,0.1,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
2,0.3,0.14,0.26,0.6,0.0,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
2,0.15,0.14,0.26,0.6,0.1,0.09,-0.12,5,False,False,0.1678,0.0018,0.0471,143,5.65,0.53,5.0,-51.09,0.3106
2,0.3,0.11,0.34,0.45,0.1,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.3,0.11,0.34,0.45,0.0,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.45,0.11,0.42,0.45,0.0,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.15,0.11,0.42,0.45,0.0,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.45,0.11,0.34,0.45,0.1,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.45,0.11,0.34,0.45,0.0,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.15,0.11,0.42,0.45,0.1,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.3,0.11,0.34,0.45,0.05,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.45,0.11,0.42,0.45,0.1,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.15,0.11,0.34,0.45,0.0,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.6,0.05,0.42,0.75,0.05,0.07,-0.12,10,False,False,0.3889,0.0017,-0.4506,576,1.67,0.37,1.62,-75.87,0.3105
2,0.45,0.11,0.34,0.45,0.05,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.3,0.11,0.42,0.45,0.0,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.3,0.11,0.42,0.45,0.05,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.3,0.11,0.42,0.45,0.1,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.6,0.05,0.42,0.75,0.0,0.07,-0.12,10,False,False,0.3889,0.0017,-0.4506,576,1.67,0.37,1.62,-75.87,0.3105
2,0.15,0.11,0.42,0.45,0.05,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.15,0.11,0.34,0.45,0.1,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.15,0.11,0.34,0.45,0.05,0.12,-0.12,3,False,False,0.0732,0.0027,0.2497,123,18.37,1.02,5.0,-32.32,0.3105
2,0.6,0.05,0.42,0.75,0.1,0.07,-0.12,10,False,False,0.3889,0.0017,-0.4506,576,1.67,0.37,1.62,-75.87,0.3105
2,0.45,0.11,0.42,0.45,0.05,0.12,-0.12,3,False,False,0.0726,0.0027,0.2497,124,18.53,1.02,5.0,-32.32,0.3105
2,0.6,0.02,0.42,0.45,0.0,0.03,-0.09,10,False,False,0.5489,0.0001,-0.2098,235,0.83,0.05,0.66,-63.35,0.3104
2,0.6,0.02,0.42,0.45,0.05,0.03,-0.09,10,False,False,0.5489,0.0001,-0.2098,235,0.83,0.05,0.66,-63.35,0.3104
2,0.6,0.02,0.42,0.45,0.1,0.03,-0.09,10,False,False,0.5489,0.0001,-0.2098,235,0.83,0.05,0.66,-63.35,0.3104
2,0.45,0.05,0.1,0.75,0.05,0.03,-0.09,10,False,False,0.6008,-0.0044,-0.765,248,0.53,-1.37,-11.09,-82.32,0.3103
2,0.45,0.05,0.1,0.75,0.1,0.03,-0.09,10,False,False,0.6008,-0.0044,-0.765,248,0.53,-1.37,-11.09,-82.32,0.3103
2,0.45,0.05,0.1,0.75,0.0,0.03,-0.09,10,False,False,0.6008,-0.0044,-0.765,248,0.53,-1.37,-11.09,-82.32,0.3103
2,0.3,0.05,0.1,0.75,0.05,0.05,-0.09,5,False,False,0.4177,0.0009,-0.1392,249,1.46,0.27,1.78,-60.84,0.3102
2,0.15,0.05,0.1,0.75,0.05,0.05,-0.09,5,False,False,0.4177,0.0009,-0.1392,249,1.46,0.27,1.78,-60.84,0.3102
2,0.15,0.02,0.34,0.75,0.0,0.03,-0.09,10,False,False,0.6005,-0.003,-0.9597,746,0.57,-0.93,-6.26,-96.75,0.3102
2,0.15,0.02,0.34,0.75,0.1,0.03,-0.09,10,False,False,0.6005,-0.003,-0.9597,746,0.57,-0.93,-6.26,-96.75,0.3102
2,0.3,0.05,0.1,0.75,0.1,0.05,-0.09,5,False,False,0.4177,0.0009,-0.1392,249,1.46,0.27,1.78,-60.84,0.3102
2,0.3,0.05,0.1,0.75,0.0,0.05,-0.09,5,False,False,0.4177,0.0009,-0.1392,249,1.46,0.27,1.78,-60.84,0.3102
2,0.3,0.02,0.34,0.75,0.05,0.03,-0.09,10,False,False,0.6005,-0.003,-0.9597,746,0.57,-0.93,-6.26,-96.75,0.3102
2,0.15,0.05,0.1,0.75,0.1,0.05,-0.09,5,False,False,0.4177,0.0009,-0.1392,249,1.46,0.27,1.78,-60.84,0.3102
2,0.3,0.02,0.34,0.75,0.0,0.03,-0.09,10,False,False,0.6005,-0.003,-0.9597,746,0.57,-0.93,-6.26,-96.75,0.3102
2,0.15,0.02,0.34,0.75,0.05,0.03,-0.09,10,False,False,0.6005,-0.003,-0.9597,746,0.57,-0.93,-6.26,-96.75,0.3102
2,0.3,0.02,0.34,0.75,0.1,0.03,-0.09,10,False,False,0.6005,-0.003,-0.9597,746,0.57,-0.93,-6.26,-96.75,0.3102
2,0.15,0.05,0.1,0.75,0.0,0.05,-0.09,5,False,False,0.4177,0.0009,-0.1392,249,1.46,0.27,1.78,-60.84,0.3102
2,0.6,0.08,0.1,0.75,0.1,0.09,-0.09,3,False,False,0.1648,0.0037,0.2444,91,6.64,1.15,3.56,-26.28,0.3101
2,0.6,0.08,0.1,0.75,0.05,0.09,-0.09,3,False,False,0.1648,0.0037,0.2444,91,6.64,1.15,3.56,-26.28,0.3101
2,0.6,0.08,0.1,0.75,0.0,0.09,-0.09,3,False,False,0.1648,0.0037,0.2444,91,6.64,1.15,3.56,-26.28,0.3101
2,0.45,0.05,0.34,0.75,0.1,0.09,-0.09,3,False,False,0.1589,0.0025,1.1044,598,6.4,0.79,3.59,-69.33,0.31
2,0.6,0.02,0.18,0.75,0.05,0.03,-0.06,3,False,False,0.4781,0.0005,-0.1133,617,1.13,0.22,1.03,-64.05,0.31
2,0.45,0.05,0.34,0.75,0.0,0.09,-0.09,3,False,False,0.1589,0.0025,1.1044,598,6.4,0.79,3.59,-69.33,0.31
2,0.6,0.14,0.26,0.6,0.05,0.12,-0.15,10,False,False,0.1805,0.0046,0.301,133,5.75,1.02,2.12,-57.4,0.31
2,0.6,0.02,0.18,0.75,0.0,0.03,-0.06,3,False,False,0.4781,0.0005,-0.1133,617,1.13,0.22,1.03,-64.05,0.31
2,0.45,0.05,0.34,0.75,0.05,0.09,-0.09,3,False,False,0.1589,0.0025,1.1044,598,6.4,0.79,3.59,-69.33,0.31
2,0.6,0.14,0.26,0.6,0.0,0.12,-0.15,10,False,False,0.1805,0.0046,0.301,133,5.75,1.02,2.12,-57.4,0.31
2,0.6,0.14,0.26,0.6,0.1,0.12,-0.15,10,False,False,0.1805,0.0046,0.301,133,5.75,1.02,2.12,-57.4,0.31
2,0.6,0.02,0.18,0.75,0.1,0.03,-0.06,3,False,False,0.4781,0.0005,-0.1133,617,1.13,0.22,1.03,-64.05,0.31
3,0.6,0.02,0.42,0.75,0.1,0.03,-0.12,10,False,False,0.6111,-0.0043,-0.5927,144,0.52,-1.15,-4.55,-71.08,0.3099
2,0.6,0.17,0.42,0.45,0.1,0.12,-0.15,7,False,False,0.1132,0.0058,0.249,53,13.1,1.64,3.0,-28.09,0.3099
2,0.6,0.17,0.42,0.45,0.0,0.12,-0.15,7,False,False,0.1132,0.0058,0.249,53,13.1,1.64,3.0,-28.09,0.3099
3,0.45,0.02,0.42,0.75,0.05,0.03,-0.12,10,False,False,0.6111,-0.0043,-0.5927,144,0.52,-1.15,-4.55,-71.08,0.3099
2,0.6,0.17,0.42,0.45,0.0,0.12,-0.15,5,False,False,0.1132,0.0058,0.249,53,13.1,1.64,3.0,-28.09,0.3099
2,0.6,0.17,0.42,0.45,0.05,0.12,-0.15,5,False,False,0.1132,0.0058,0.249,53,13.1,1.64,3.0,-28.09,0.3099
2,0.6,0.17,0.42,0.45,0.05,0.12,-0.15,7,False,False,0.1132,0.0058,0.249,53,13.1,1.64,3.0,-28.09,0.3099
3,0.45,0.02,0.42,0.75,0.1,0.03,-0.12,10,False,False,0.6111,-0.0043,-0.5927,144,0.52,-1.15,-4.55,-71.08,0.3099
3,0.6,0.02,0.42,0.75,0.05,0.03,-0.12,10,False,False,0.6111,-0.0043,-0.5927,144,0.52,-1.15,-4.55,-71.08,0.3099
3,0.6,0.02,0.42,0.75,0.0,0.03,-0.12,10,False,False,0.6111,-0.0043,-0.5927,144,0.52,-1.15,-4.55,-71.08,0.3099
3,0.45,0.02,0.42,0.75,0.0,0.03,-0.12,10,False,False,0.6111,-0.0043,-0.5927,144,0.52,-1.15,-4.55,-71.08,0.3099
2,0.6,0.17,0.42,0.45,0.1,0.12,-0.15,5,False,False,0.1132,0.0058,0.249,53,13.1,1.64,3.0,-28.09,0.3099
2,0.6,0.08,0.26,0.3,0.05,0.07,-0.15,10,False,False,0.2105,0.0048,0.2193,57,5.45,1.5,2.04,-28.2,0.3098
2,0.3,0.05,0.1,0.75,0.1,0.03,-0.06,3,False,False,0.4618,0.0003,-0.0889,249,1.19,0.13,1.74,-43.55,0.3098
2,0.15,0.05,0.1,0.75,0.0,0.03,-0.06,3,False,False,0.4618,0.0003,-0.0889,249,1.19,0.13,1.74,-43.55,0.3098
2,0.3,0.05,0.1,0.75,0.05,0.03,-0.06,3,False,False,0.4618,0.0003,-0.0889,249,1.19,0.13,1.74,-43.55,0.3098
2,0.6,0.05,0.34,0.75,0.0,0.03,-0.09,10,False,False,0.5993,-0.0036,-0.9417,569,0.56,-1.13,-6.81,-95.49,0.3098
2,0.6,0.08,0.26,0.3,0.0,0.07,-0.15,10,False,False,0.2105,0.0048,0.2193,57,5.45,1.5,2.04,-28.2,0.3098
2,0.45,0.02,0.34,0.75,0.0,0.03,-0.09,10,False,False,0.5995,-0.0031,-0.9618,744,0.57,-0.96,-6.44,-96.92,0.3098
2,0.15,0.05,0.1,0.75,0.05,0.03,-0.06,3,False,False,0.4618,0.0003,-0.0889,249,1.19,0.13,1.74,-43.55,0.3098
2,0.6,0.05,0.34,0.75,0.1,0.03,-0.09,10,False,False,0.5993,-0.0036,-0.9417,569,0.56,-1.13,-6.81,-95.49,0.3098
2,0.6,0.08,0.26,0.3,0.1,0.07,-0.15,10,False,False,0.2105,0.0048,0.2193,57,5.45,1.5,2.04,-28.2,0.3098
2,0.6,0.05,0.34,0.75,0.05,0.03,-0.09,10,False,False,0.5993,-0.0036,-0.9417,569,0.56,-1.13,-6.81,-95.49,0.3098
2,0.15,0.05,0.1,0.75,0.1,0.03,-0.06,3,False,False,0.4618,0.0003,-0.0889,249,1.19,0.13,1.74,-43.55,0.3098
2,0.45,0.02,0.34,0.75,0.1,0.03,-0.09,10,False,False,0.5995,-0.0031,-0.9618,744,0.57,-0.96,-6.44,-96.92,0.3098
2,0.45,0.02,0.34,0.75,0.05,0.03,-0.09,10,False,False,0.5995,-0.0031,-0.9618,744,0.57,-0.96,-6.44,-96.92,0.3098
2,0.3,0.05,0.1,0.75,0.0,0.03,-0.06,3,False,False,0.4618,0.0003,-0.0889,249,1.19,0.13,1.74,-43.55,0.3098
3,0.3,0.14,0.42,0.75,0.0,0.09,-0.12,5,False,False,0.2308,0.0031,0.0717,65,3.93,0.78,5.0,-42.43,0.3097
3,0.3,0.14,0.42,0.75,0.05,0.09,-0.12,5,False,False,0.2308,0.0031,0.0717,65,3.93,0.78,5.0,-42.43,0.3097
3,0.15,0.14,0.42,0.75,0.1,0.09,-0.12,5,False,False,0.2308,0.0031,0.0717,65,3.93,0.78,5.0,-42.43,0.3097
3,0.15,0.14,0.42,0.75,0.05,0.09,-0.12,5,False,False,0.2308,0.0031,0.0717,65,3.93,0.78,5.0,-42.43,0.3097
3,0.3,0.14,0.42,0.75,0.1,0.09,-0.12,5,False,False,0.2308,0.0031,0.0717,65,3.93,0.78,5.0,-42.43,0.3097
3,0.15,0.14,0.42,0.75,0.0,0.09,-0.12,5,False,False,0.2308,0.0031,0.0717,65,3.93,0.78,5.0,-42.43,0.3097
3,0.15,0.17,0.42,0.75,0.1,0.03,-0.09,3,False,False,0.381,0.0019,0.057,42,1.98,0.91,3.0,-21.98,0.3095
3,0.15,0.17,0.42,0.75,0.0,0.03,-0.09,3,False,False,0.381,0.0019,0.057,42,1.98,0.91,3.0,-21.98,0.3095
3,0.3,0.17,0.42,0.75,0.05,0.03,-0.09,3,False,False,0.381,0.0019,0.057,42,1.98,0.91,3.0,-21.98,0.3095
2,0.15,0.17,0.18,0.75,0.0,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
2,0.3,0.17,0.18,0.75,0.1,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
3,0.3,0.17,0.42,0.75,0.1,0.03,-0.09,3,False,False,0.381,0.0019,0.057,42,1.98,0.91,3.0,-21.98,0.3095
2,0.45,0.17,0.18,0.75,0.05,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
2,0.15,0.17,0.18,0.75,0.05,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
2,0.45,0.17,0.18,0.75,0.0,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
3,0.15,0.17,0.42,0.75,0.05,0.03,-0.09,3,False,False,0.381,0.0019,0.057,42,1.98,0.91,3.0,-21.98,0.3095
2,0.3,0.17,0.18,0.75,0.0,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
3,0.3,0.17,0.42,0.75,0.0,0.03,-0.09,3,False,False,0.381,0.0019,0.057,42,1.98,0.91,3.0,-21.98,0.3095
2,0.45,0.17,0.18,0.75,0.1,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
2,0.3,0.17,0.18,0.75,0.05,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
2,0.15,0.17,0.18,0.75,0.1,0.09,-0.12,5,False,False,0.2333,0.0039,0.0577,30,4.05,0.98,5.0,-27.36,0.3095
2,0.6,0.02,0.34,0.6,0.1,0.05,-0.12,10,False,False,0.4513,0.0012,-0.3294,452,1.28,0.3,0.95,-81.64,0.3094
3,0.15,0.02,0.1,0.75,0.1,0.07,-0.15,10,False,False,0.4815,0.0033,-0.0434,54,1.19,0.6,1.65,-56.42,0.3094
3,0.15,0.02,0.1,0.75,0.0,0.07,-0.15,10,False,False,0.4815,0.0033,-0.0434,54,1.19,0.6,1.65,-56.42,0.3094
3,0.3,0.02,0.1,0.75,0.1,0.07,-0.15,10,False,False,0.4815,0.0033,-0.0434,54,1.19,0.6,1.65,-56.42,0.3094
3,0.3,0.02,0.1,0.75,0.05,0.07,-0.15,10,False,False,0.4815,0.0033,-0.0434,54,1.19,0.6,1.65,-56.42,0.3094
3,0.15,0.02,0.1,0.75,0.05,0.07,-0.15,10,False,False,0.4815,0.0033,-0.0434,54,1.19,0.6,1.65,-56.42,0.3094
2,0.6,0.02,0.34,0.6,0.0,0.05,-0.12,10,False,False,0.4513,0.0012,-0.3294,452,1.28,0.3,0.95,-81.64,0.3094
3,0.3,0.02,0.1,0.75,0.0,0.07,-0.15,10,False,False,0.4815,0.0033,-0.0434,54,1.19,0.6,1.65,-56.42,0.3094
2,0.6,0.02,0.34,0.6,0.05,0.05,-0.12,10,False,False,0.4513,0.0012,-0.3294,452,1.28,0.3,0.95,-81.64,0.3094
2,0.6,0.14,0.42,0.75,0.05,0.03,-0.06,10,False,False,0.598,-0.0032,-0.5594,199,0.57,-1.21,-7.9,-67.36,0.3093
2,0.15,0.14,0.34,0.75,0.05,0.03,-0.09,10,False,False,0.5981,-0.003,-0.5866,209,0.57,-0.97,-4.51,-71.5,0.3093
2,0.6,0.05,0.42,0.45,0.05,0.03,-0.06,5,False,False,0.4831,0.0005,-0.0626,207,1.1,0.19,1.04,-53.78,0.3093
2,0.45,0.02,0.34,0.45,0.1,0.09,-0.12,10,False,False,0.239,0.0028,0.1603,251,3.65,0.68,2.52,-55.51,0.3093
2,0.15,0.02,0.34,0.45,0.05,0.09,-0.12,10,False,False,0.239,0.0028,0.1603,251,3.65,0.68,2.52,-55.51,0.3093
2,0.6,0.17,0.42,0.75,0.1,0.12,-0.15,3,False,False,0.0924,0.0033,0.2615,119,13.89,1.02,4.53,-42.19,0.3093
2,0.45,0.11,0.26,0.6,0.05,0.05,-0.09,3,False,False,0.2336,0.0012,0.068,214,3.63,0.45,4.1,-50.61,0.3093
2,0.45,0.02,0.34,0.45,0.05,0.09,-0.12,10,False,False,0.239,0.0028,0.1603,251,3.65,0.68,2.52,-55.51,0.3093
2,0.15,0.11,0.26,0.6,0.05,0.05,-0.09,3,False,False,0.2336,0.0012,0.068,214,3.63,0.45,4.1,-50.61,0.3093
2,0.6,0.17,0.42,0.75,0.05,0.12,-0.15,3,False,False,0.0924,0.0033,0.2615,119,13.89,1.02,4.53,-42.19,0.3093
2,0.15,0.02,0.34,0.45,0.0,0.09,-0.12,10,False,False,0.239,0.0028,0.1603,251,3.65,0.68,2.52,-55.51,0.3093
2,0.6,0.05,0.42,0.45,0.1,0.03,-0.06,5,False,False,0.4831,0.0005,-0.0626,207,1.1,0.19,1.04,-53.78,0.3093
2,0.45,0.11,0.26,0.6,0.1,0.05,-0.09,3,False,False,0.2336,0.0012,0.068,214,3.63,0.45,4.1,-50.61,0.3093
2,0.3,0.11,0.26,0.6,0.05,0.05,-0.09,3,False,False,0.2336,0.0012,0.068,214,3.63,0.45,4.1,-50.61,0.3093
2,0.3,0.14,0.34,0.75,0.0,0.03,-0.09,10,False,False,0.5981,-0.003,-0.5866,209,0.57,-0.97,-4.51,-71.5,0.3093
2,0.3,0.02,0.34,0.45,0.05,0.09,-0.12,10,False,False,0.239,0.0028,0.1603,251,3.65,0.68,2.52,-55.51,0.3093
2,0.15,0.14,0.34,0.75,0.0,0.03,-0.09,10,False,False,0.5981,-0.003,-0.5866,209,0.57,-0.97,-4.51,-71.5,0.3093
2,0.3,0.11,0.26,0.6,0.1,0.05,-0.09,3,False,False,0.2336,0.0012,0.068,214,3.63,0.45,4.1,-50.61,0.3093
