pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.12,0.43,0.68,0.046,-0.112,10,0.5,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.4,0.68,0.046,-0.112,10,0.4,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.42,0.68,0.046,-0.112,10,0.5,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.41,0.68,0.046,-0.112,10,0.45,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.41,0.68,0.046,-0.112,10,0.5,3,False,False,0.05,0.6524,0.0237,67.7254,187,2.45,9.33,5,-30.45,0.8365
0.12,0.41,0.68,0.041,-0.112,9,0.55,3,False,False,0.05,0.6793,0.0221,48.0497,184,2.19,9.32,5,-30.45,0.8352
0.12,0.44,0.68,0.041,-0.112,9,0.55,3,False,False,0.05,0.6793,0.0221,48.0497,184,2.19,9.32,5,-30.45,0.8352
0.12,0.4,0.68,0.041,-0.112,9,0.55,3,False,False,0.05,0.6793,0.0221,48.0497,184,2.19,9.32,5,-30.45,0.8352
0.12,0.42,0.68,0.041,-0.112,9,0.55,3,False,False,0.05,0.6793,0.0221,48.0497,184,2.19,9.32,5,-30.45,0.8352
0.12,0.43,0.68,0.041,-0.112,9,0.55,3,False,False,0.05,0.6793,0.0221,48.0497,184,2.19,9.32,5,-30.45,0.8352
0.12,0.4,0.67,0.041,-0.112,9,0.5,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.41,0.67,0.041,-0.112,9,0.4,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
0.12,0.43,0.67,0.041,-0.112,9,0.45,3,False,False,0.05,0.6757,0.0223,50.7049,185,2.33,9.5,5,-30.45,0.835
