min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,score
2,0.3,0.08,0.25,0.3,0.0,0.07,-0.05,7,False,False,0.3203,0.011,2.5615,128,4.15,0.2734
2,0.5,0.08,0.25,0.3,0.05,0.07,-0.05,7,False,False,0.3203,0.011,2.5615,128,4.15,0.2734
2,0.5,0.08,0.2,0.5,0.05,0.07,-0.1,5,False,False,0.2663,0.0134,78.368,353,8.94,0.2734
2,0.3,0.05,0.2,0.5,0.05,0.05,-0.05,5,False,False,0.3546,0.0035,2.3638,471,2.24,0.2734
2,0.3,0.05,0.2,0.5,0.0,0.05,-0.05,5,False,False,0.3546,0.0035,2.3638,471,2.24,0.2734
2,0.3,0.08,0.25,0.3,0.05,0.07,-0.05,7,False,False,0.3203,0.011,2.5615,128,4.15,0.2734
2,0.5,0.08,0.2,0.5,0.0,0.07,-0.1,5,False,False,0.2663,0.0134,78.368,353,8.94,0.2734
2,0.3,0.1,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2556,0.0145,20.074,223,13.41,0.2732
2,0.5,0.1,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2556,0.0145,20.074,223,13.41,0.2732
2,0.3,0.1,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2556,0.0145,20.074,223,13.41,0.2732
2,0.5,0.1,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2556,0.0145,20.074,223,13.41,0.2732
2,0.5,0.05,0.2,0.5,0.0,0.05,-0.05,5,False,False,0.3539,0.0034,2.2036,469,2.23,0.2727
2,0.5,0.05,0.2,0.5,0.05,0.05,-0.05,5,False,False,0.3539,0.0034,2.2036,469,2.23,0.2727
2,0.3,0.1,0.2,0.5,0.05,0.07,-0.1,5,False,False,0.2681,0.013,25.9311,276,8.14,0.2726
2,0.3,0.1,0.2,0.5,0.0,0.07,-0.1,5,False,False,0.2681,0.013,25.9311,276,8.14,0.2726
3,0.5,0.05,0.2,0.5,0.0,0.05,-0.1,7,False,False,0.411,0.0097,0.8787,73,2.71,0.2725
3,0.5,0.05,0.2,0.5,0.05,0.05,-0.1,7,False,False,0.411,0.0097,0.8787,73,2.71,0.2725
2,0.3,0.08,0.2,0.5,0.0,0.07,-0.1,5,False,False,0.2648,0.0133,78.368,355,9.01,0.2724
2,0.3,0.08,0.2,0.5,0.05,0.07,-0.1,5,False,False,0.2648,0.0133,78.368,355,9.01,0.2724
2,0.5,0.05,0.2,0.5,0.05,0.07,-0.1,5,False,False,0.2687,0.0129,252.7933,469,8.04,0.2723
2,0.5,0.08,0.2,0.5,0.05,0.07,-0.07,7,False,False,0.3116,0.008,9.5823,353,3.43,0.2723
2,0.5,0.05,0.2,0.5,0.0,0.07,-0.1,5,False,False,0.2687,0.0129,252.7933,469,8.04,0.2723
2,0.3,0.05,0.12,0.4,0.0,0.05,-0.05,5,False,False,0.3581,0.0031,0.3927,148,2.16,0.2723
2,0.5,0.05,0.12,0.4,0.05,0.05,-0.05,5,False,False,0.3581,0.0031,0.3927,148,2.16,0.2723
2,0.5,0.08,0.2,0.5,0.0,0.07,-0.07,7,False,False,0.3116,0.008,9.5823,353,3.43,0.2723
2,0.3,0.05,0.12,0.4,0.05,0.05,-0.05,5,False,False,0.3581,0.0031,0.3927,148,2.16,0.2723
2,0.5,0.05,0.12,0.4,0.0,0.05,-0.05,5,False,False,0.3581,0.0031,0.3927,148,2.16,0.2723
2,0.5,0.1,0.25,0.5,0.05,0.05,-0.1,3,False,False,0.2817,0.0113,31.7115,323,11.88,0.2721
2,0.5,0.1,0.25,0.5,0.0,0.05,-0.1,3,False,False,0.2817,0.0113,31.7115,323,11.88,0.2721
2,0.5,0.1,0.2,0.5,0.0,0.05,-0.1,3,False,False,0.2847,0.011,16.3476,274,10.07,0.272
2,0.5,0.1,0.2,0.5,0.05,0.05,-0.1,3,False,False,0.2847,0.011,16.3476,274,10.07,0.272
2,0.3,0.05,0.2,0.5,0.0,0.07,-0.1,5,False,False,0.2675,0.0128,252.7933,471,8.08,0.2716
2,0.3,0.05,0.2,0.5,0.05,0.07,-0.1,5,False,False,0.2675,0.0128,252.7933,471,8.08,0.2716
2,0.5,0.08,0.15,0.5,0.05,0.05,-0.05,5,False,False,0.3506,0.0034,0.9105,251,2.29,0.2715
2,0.5,0.08,0.15,0.5,0.0,0.05,-0.05,5,False,False,0.3506,0.0034,0.9105,251,2.29,0.2715
2,0.3,0.08,0.15,0.5,0.05,0.05,-0.05,5,False,False,0.3506,0.0034,0.9105,251,2.29,0.2715
2,0.3,0.08,0.15,0.5,0.0,0.05,-0.05,5,False,False,0.3506,0.0034,0.9105,251,2.29,0.2715
2,0.3,0.08,0.2,0.5,0.0,0.07,-0.07,7,False,False,0.3099,0.008,9.5823,355,3.46,0.2714
2,0.3,0.08,0.2,0.5,0.05,0.07,-0.07,7,False,False,0.3099,0.008,9.5823,355,3.46,0.2714
2,0.3,0.1,0.25,0.5,0.0,0.05,-0.1,3,False,False,0.28,0.0113,31.7115,325,11.98,0.271
2,0.3,0.1,0.25,0.5,0.05,0.05,-0.1,3,False,False,0.28,0.0113,31.7115,325,11.98,0.271
3,0.3,0.1,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4203,0.0089,0.7348,69,2.39,0.2709
3,0.3,0.1,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4203,0.0089,0.7348,69,2.39,0.2709
2,0.3,0.1,0.2,0.5,0.05,0.05,-0.1,3,False,False,0.2826,0.0109,16.3476,276,10.18,0.2708
2,0.3,0.1,0.2,0.5,0.0,0.05,-0.1,3,False,False,0.2826,0.0109,16.3476,276,10.18,0.2708
3,0.5,0.08,0.2,0.5,0.05,0.05,-0.1,7,False,False,0.4143,0.0094,0.7893,70,2.58,0.2708
2,0.3,0.1,0.15,0.5,0.05,0.05,-0.07,5,False,False,0.3372,0.0048,0.9381,172,2.71,0.2708
2,0.5,0.1,0.15,0.5,0.05,0.05,-0.07,5,False,False,0.3372,0.0048,0.9381,172,2.71,0.2708
2,0.3,0.1,0.15,0.5,0.0,0.05,-0.07,5,False,False,0.3372,0.0048,0.9381,172,2.71,0.2708
2,0.5,0.1,0.15,0.5,0.0,0.05,-0.07,5,False,False,0.3372,0.0048,0.9381,172,2.71,0.2708
3,0.5,0.08,0.2,0.5,0.0,0.05,-0.1,7,False,False,0.4143,0.0094,0.7893,70,2.58,0.2708
2,0.3,0.08,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2528,0.0142,35.2808,269,13.23,0.2706
2,0.5,0.08,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2528,0.0142,35.2808,269,13.23,0.2706
2,0.3,0.08,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2528,0.0142,35.2808,269,13.23,0.2706
2,0.5,0.08,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2528,0.0142,35.2808,269,13.23,0.2706
2,0.3,0.08,0.15,0.3,0.0,0.05,-0.1,7,False,False,0.3913,0.012,1.1451,69,4.01,0.27
2,0.3,0.08,0.15,0.3,0.05,0.05,-0.1,7,False,False,0.3913,0.012,1.1451,69,4.01,0.27
2,0.5,0.08,0.15,0.3,0.0,0.05,-0.1,7,False,False,0.3913,0.012,1.1451,69,4.01,0.27
2,0.5,0.08,0.15,0.3,0.05,0.05,-0.1,7,False,False,0.3913,0.012,1.1451,69,4.01,0.27
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.1,3,False,False,0.2749,0.0115,23.6316,291,13.69,0.2698
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.1,3,False,False,0.2749,0.0115,23.6316,291,13.69,0.2698
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.1,3,False,False,0.2749,0.0115,23.6316,291,13.69,0.2698
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.1,3,False,False,0.2749,0.0115,23.6316,291,13.69,0.2698
2,0.5,0.08,0.12,0.5,0.05,0.05,-0.05,5,False,False,0.3497,0.0042,0.6177,143,2.43,0.2695
2,0.3,0.08,0.12,0.5,0.0,0.05,-0.05,5,False,False,0.3497,0.0042,0.6177,143,2.43,0.2695
2,0.5,0.08,0.12,0.5,0.0,0.05,-0.05,5,False,False,0.3497,0.0042,0.6177,143,2.43,0.2695
2,0.3,0.08,0.12,0.5,0.05,0.05,-0.05,5,False,False,0.3497,0.0042,0.6177,143,2.43,0.2695
2,0.5,0.05,0.12,0.4,0.0,0.05,-0.1,3,False,False,0.277,0.0115,4.1065,148,13.73,0.2694
2,0.5,0.05,0.12,0.4,0.05,0.05,-0.1,3,False,False,0.277,0.0115,4.1065,148,13.73,0.2694
2,0.3,0.05,0.12,0.4,0.0,0.05,-0.1,3,False,False,0.277,0.0115,4.1065,148,13.73,0.2694
2,0.3,0.05,0.12,0.4,0.05,0.05,-0.1,3,False,False,0.277,0.0115,4.1065,148,13.73,0.2694
2,0.5,0.1,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3004,0.0085,4.2507,223,3.87,0.2693
3,0.5,0.08,0.15,0.5,0.05,0.05,-0.1,5,False,False,0.4444,0.0113,0.4424,36,2.52,0.2693
2,0.3,0.1,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3004,0.0085,4.2507,223,3.87,0.2693
3,0.3,0.08,0.15,0.5,0.05,0.05,-0.1,5,False,False,0.4444,0.0113,0.4424,36,2.52,0.2693
3,0.3,0.08,0.15,0.5,0.0,0.05,-0.1,5,False,False,0.4444,0.0113,0.4424,36,2.52,0.2693
2,0.5,0.1,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3004,0.0085,4.2507,223,3.87,0.2693
2,0.3,0.1,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3004,0.0085,4.2507,223,3.87,0.2693
3,0.5,0.08,0.15,0.5,0.0,0.05,-0.1,5,False,False,0.4444,0.0113,0.4424,36,2.52,0.2693
3,0.3,0.05,0.15,0.5,0.05,0.05,-0.1,5,False,False,0.4359,0.0117,0.5145,39,2.77,0.2691
3,0.3,0.05,0.25,0.5,0.0,0.05,-0.1,5,False,False,0.3495,0.0108,1.7974,103,4.81,0.2691
3,0.3,0.05,0.25,0.5,0.05,0.05,-0.1,5,False,False,0.3495,0.0108,1.7974,103,4.81,0.2691
3,0.5,0.05,0.15,0.5,0.0,0.05,-0.1,5,False,False,0.4359,0.0117,0.5145,39,2.77,0.2691
3,0.3,0.05,0.15,0.5,0.0,0.05,-0.1,5,False,False,0.4359,0.0117,0.5145,39,2.77,0.2691
3,0.5,0.05,0.15,0.5,0.05,0.05,-0.1,5,False,False,0.4359,0.0117,0.5145,39,2.77,0.2691
3,0.3,0.05,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.3883,0.0064,0.7778,103,2.34,0.269
3,0.3,0.05,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.3883,0.0064,0.7778,103,2.34,0.269
3,0.3,0.08,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4167,0.0083,0.694,72,2.32,0.2687
3,0.3,0.08,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4167,0.0083,0.694,72,2.32,0.2687
3,0.3,0.08,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.39,0.0066,0.7822,100,2.36,0.2685
3,0.3,0.08,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.39,0.0066,0.7822,100,2.36,0.2685
3,0.3,0.1,0.25,0.5,0.0,0.05,-0.1,5,False,False,0.3505,0.0114,1.8193,97,5.28,0.2682
3,0.3,0.1,0.25,0.5,0.05,0.05,-0.1,5,False,False,0.3505,0.0114,1.8193,97,5.28,0.2682
2,0.5,0.08,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.2918,0.0092,19.7438,353,6.21,0.2681
3,0.3,0.1,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.3918,0.0068,0.7867,97,2.37,0.2681
3,0.3,0.1,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.3918,0.0068,0.7867,97,2.37,0.2681
2,0.5,0.08,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.2918,0.0092,19.7438,353,6.21,0.2681
2,0.5,0.05,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.2705,0.0116,37.2117,329,15.52,0.268
2,0.3,0.05,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.2705,0.0116,37.2117,329,15.52,0.268
2,0.3,0.05,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.2705,0.0116,37.2117,329,15.52,0.268
2,0.5,0.05,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.2705,0.0116,37.2117,329,15.52,0.268
2,0.5,0.08,0.25,0.3,0.0,0.05,-0.1,5,False,False,0.3047,0.0114,2.9716,128,8.92,0.2679
2,0.5,0.08,0.25,0.3,0.05,0.05,-0.1,5,False,False,0.3047,0.0114,2.9716,128,8.92,0.2679
2,0.3,0.08,0.25,0.3,0.0,0.05,-0.1,5,False,False,0.3047,0.0114,2.9716,128,8.92,0.2679
2,0.3,0.08,0.25,0.3,0.05,0.05,-0.1,5,False,False,0.3047,0.0114,2.9716,128,8.92,0.2679
3,0.5,0.1,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3538,0.0163,1.7811,65,21.12,0.2676
3,0.3,0.1,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3538,0.0163,1.7811,65,21.12,0.2676
3,0.5,0.1,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3538,0.0163,1.7811,65,21.12,0.2676
3,0.3,0.1,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3538,0.0163,1.7811,65,21.12,0.2676
2,0.5,0.1,0.2,0.4,0.0,0.07,-0.1,5,False,False,0.2486,0.0139,10.1246,185,12.74,0.2675
2,0.3,0.1,0.2,0.4,0.05,0.07,-0.1,5,False,False,0.2486,0.0139,10.1246,185,12.74,0.2675
2,0.5,0.1,0.2,0.4,0.05,0.07,-0.1,5,False,False,0.2486,0.0139,10.1246,185,12.74,0.2675
2,0.3,0.1,0.2,0.4,0.0,0.07,-0.1,5,False,False,0.2486,0.0139,10.1246,185,12.74,0.2675
2,0.5,0.08,0.2,0.4,0.0,0.05,-0.1,3,False,False,0.2684,0.0117,12.3341,231,17.44,0.2675
2,0.3,0.08,0.2,0.4,0.0,0.05,-0.1,3,False,False,0.2684,0.0117,12.3341,231,17.44,0.2675
2,0.5,0.08,0.2,0.4,0.05,0.05,-0.1,3,False,False,0.2684,0.0117,12.3341,231,17.44,0.2675
2,0.3,0.08,0.2,0.4,0.05,0.05,-0.1,3,False,False,0.2684,0.0117,12.3341,231,17.44,0.2675
2,0.3,0.05,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2553,0.0131,53.986,329,10.16,0.2673
2,0.3,0.05,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2553,0.0131,53.986,329,10.16,0.2673
2,0.5,0.05,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2553,0.0131,53.986,329,10.16,0.2673
2,0.5,0.05,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2553,0.0131,53.986,329,10.16,0.2673
2,0.3,0.08,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.2901,0.0092,19.7438,355,6.26,0.2672
2,0.3,0.08,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.2901,0.0092,19.7438,355,6.26,0.2672
2,0.3,0.08,0.12,0.4,0.05,0.05,-0.05,7,False,False,0.4091,0.0061,0.5743,88,2.05,0.267
2,0.5,0.05,0.15,0.3,0.05,0.05,-0.07,7,False,False,0.3908,0.0083,0.9019,87,2.7,0.267
2,0.5,0.08,0.12,0.4,0.05,0.05,-0.05,7,False,False,0.4091,0.0061,0.5743,88,2.05,0.267
3,0.5,0.05,0.15,0.5,0.05,0.05,-0.07,5,False,False,0.4359,0.0112,0.4933,39,2.64,0.267
2,0.3,0.08,0.12,0.4,0.0,0.05,-0.05,7,False,False,0.4091,0.0061,0.5743,88,2.05,0.267
3,0.5,0.05,0.15,0.5,0.0,0.05,-0.07,5,False,False,0.4359,0.0112,0.4933,39,2.64,0.267
2,0.3,0.05,0.15,0.3,0.0,0.05,-0.07,7,False,False,0.3908,0.0083,0.9019,87,2.7,0.267
3,0.3,0.05,0.15,0.5,0.0,0.05,-0.07,5,False,False,0.4359,0.0112,0.4933,39,2.64,0.267
2,0.3,0.05,0.15,0.3,0.05,0.05,-0.07,7,False,False,0.3908,0.0083,0.9019,87,2.7,0.267
2,0.5,0.08,0.12,0.4,0.0,0.05,-0.05,7,False,False,0.4091,0.0061,0.5743,88,2.05,0.267
3,0.3,0.05,0.15,0.5,0.05,0.05,-0.07,5,False,False,0.4359,0.0112,0.4933,39,2.64,0.267
2,0.5,0.05,0.15,0.3,0.0,0.05,-0.07,7,False,False,0.3908,0.0083,0.9019,87,2.7,0.267
2,0.5,0.05,0.25,0.5,0.05,0.07,-0.07,7,False,False,0.3166,0.0061,10.3407,518,2.95,0.2669
2,0.5,0.05,0.25,0.5,0.0,0.07,-0.07,7,False,False,0.3166,0.0061,10.3407,518,2.95,0.2669
3,0.3,0.05,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4133,0.0077,0.6542,75,2.25,0.2668
3,0.3,0.05,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4133,0.0077,0.6542,75,2.25,0.2668
3,0.5,0.1,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4179,0.0085,0.6522,67,2.33,0.2666
3,0.3,0.08,0.25,0.5,0.0,0.05,-0.1,5,False,False,0.35,0.0106,1.6642,100,4.67,0.2666
3,0.3,0.08,0.25,0.5,0.05,0.05,-0.1,5,False,False,0.35,0.0106,1.6642,100,4.67,0.2666
3,0.5,0.1,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4179,0.0085,0.6522,67,2.33,0.2666
2,0.3,0.05,0.25,0.3,0.05,0.05,-0.07,5,False,False,0.3014,0.0084,2.1078,146,5.21,0.2665
2,0.5,0.05,0.25,0.3,0.0,0.05,-0.07,5,False,False,0.3014,0.0084,2.1078,146,5.21,0.2665
2,0.5,0.05,0.25,0.3,0.05,0.05,-0.07,5,False,False,0.3014,0.0084,2.1078,146,5.21,0.2665
2,0.3,0.05,0.25,0.3,0.0,0.05,-0.07,5,False,False,0.3014,0.0084,2.1078,146,5.21,0.2665
2,0.3,0.08,0.12,0.5,0.0,0.05,-0.1,3,False,False,0.2727,0.0121,4.2513,143,18.02,0.2664
2,0.5,0.08,0.12,0.5,0.05,0.05,-0.1,3,False,False,0.2727,0.0121,4.2513,143,18.02,0.2664
2,0.3,0.05,0.2,0.3,0.05,0.05,-0.05,7,False,False,0.3554,0.0065,1.0004,121,2.85,0.2664
2,0.3,0.05,0.2,0.3,0.0,0.05,-0.05,7,False,False,0.3554,0.0065,1.0004,121,2.85,0.2664
2,0.5,0.05,0.2,0.3,0.05,0.05,-0.05,7,False,False,0.3554,0.0065,1.0004,121,2.85,0.2664
2,0.3,0.08,0.12,0.5,0.05,0.05,-0.1,3,False,False,0.2727,0.0121,4.2513,143,18.02,0.2664
2,0.5,0.05,0.2,0.3,0.0,0.05,-0.05,7,False,False,0.3554,0.0065,1.0004,121,2.85,0.2664
2,0.5,0.08,0.12,0.5,0.0,0.05,-0.1,3,False,False,0.2727,0.0121,4.2513,143,18.02,0.2664
2,0.3,0.05,0.25,0.5,0.0,0.07,-0.07,7,False,False,0.3154,0.0061,10.3407,520,2.97,0.2663
2,0.3,0.1,0.15,0.5,0.05,0.05,-0.05,7,False,False,0.3605,0.001,0.0151,172,1.88,0.2663
2,0.3,0.05,0.25,0.5,0.05,0.07,-0.07,7,False,False,0.3154,0.0061,10.3407,520,2.97,0.2663
2,0.5,0.1,0.15,0.5,0.0,0.05,-0.05,7,False,False,0.3605,0.001,0.0151,172,1.88,0.2663
2,0.5,0.1,0.15,0.5,0.05,0.05,-0.05,7,False,False,0.3605,0.001,0.0151,172,1.88,0.2663
2,0.3,0.1,0.15,0.5,0.0,0.05,-0.05,7,False,False,0.3605,0.001,0.0151,172,1.88,0.2663
2,0.3,0.1,0.2,0.5,0.05,0.05,-0.05,5,False,False,0.3333,0.004,1.4052,276,2.61,0.2659
2,0.5,0.08,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2886,0.009,28.2605,402,6.24,0.2659
2,0.5,0.08,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2886,0.009,28.2605,402,6.24,0.2659
2,0.3,0.1,0.2,0.5,0.0,0.05,-0.05,5,False,False,0.3333,0.004,1.4052,276,2.61,0.2659
2,0.3,0.1,0.2,0.5,0.0,0.07,-0.1,7,False,True,0.3529,0.0211,0.9723,34,12.39,0.2657
2,0.5,0.1,0.2,0.5,0.05,0.07,-0.1,7,False,True,0.3529,0.0211,0.9723,34,12.39,0.2657
2,0.5,0.1,0.2,0.5,0.0,0.07,-0.1,7,False,True,0.3529,0.0211,0.9723,34,12.39,0.2657
2,0.3,0.1,0.2,0.5,0.05,0.07,-0.1,7,False,True,0.3529,0.0211,0.9723,34,12.39,0.2657
2,0.5,0.08,0.2,0.4,0.05,0.07,-0.1,5,False,False,0.2468,0.0137,18.1519,231,12.68,0.2656
2,0.5,0.08,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.2639,0.0117,19.6855,269,20.35,0.2656
2,0.3,0.08,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.2639,0.0117,19.6855,269,20.35,0.2656
2,0.3,0.08,0.2,0.4,0.05,0.07,-0.1,5,False,False,0.2468,0.0137,18.1519,231,12.68,0.2656
2,0.5,0.08,0.2,0.4,0.0,0.07,-0.1,5,False,False,0.2468,0.0137,18.1519,231,12.68,0.2656
2,0.5,0.08,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.2639,0.0117,19.6855,269,20.35,0.2656
2,0.3,0.08,0.2,0.4,0.0,0.07,-0.1,5,False,False,0.2468,0.0137,18.1519,231,12.68,0.2656
2,0.3,0.08,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.2639,0.0117,19.6855,269,20.35,0.2656
2,0.5,0.05,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.2942,0.0083,34.2498,469,5.18,0.2655
2,0.5,0.05,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.2942,0.0083,34.2498,469,5.18,0.2655
3,0.5,0.05,0.25,0.5,0.0,0.05,-0.1,5,False,False,0.3465,0.0105,1.6642,101,4.74,0.2653
3,0.5,0.05,0.25,0.5,0.05,0.05,-0.1,5,False,False,0.3465,0.0105,1.6642,101,4.74,0.2653
3,0.5,0.05,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.3861,0.006,0.6931,101,2.31,0.2652
3,0.5,0.05,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.3861,0.006,0.6931,101,2.31,0.2652
2,0.3,0.08,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2871,0.009,28.2605,404,6.28,0.265
2,0.3,0.08,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2871,0.009,28.2605,404,6.28,0.265
2,0.3,0.05,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.293,0.0082,34.2498,471,5.22,0.2648
2,0.3,0.05,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.293,0.0082,34.2498,471,5.22,0.2648
2,0.5,0.1,0.2,0.5,0.0,0.05,-0.05,5,False,False,0.3321,0.0038,1.2907,274,2.59,0.2647
3,0.5,0.08,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.3878,0.0062,0.6974,98,2.32,0.2647
3,0.5,0.08,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.3878,0.0062,0.6974,98,2.32,0.2647
2,0.5,0.1,0.2,0.5,0.05,0.05,-0.05,5,False,False,0.3321,0.0038,1.2907,274,2.59,0.2647
2,0.5,0.08,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2193,0.0165,54.4944,269,12.2,0.2646
2,0.5,0.05,0.12,0.5,0.05,0.07,-0.1,7,False,False,0.2934,0.0081,4.6235,259,3.9,0.2646
2,0.3,0.08,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2193,0.0165,54.4944,269,12.2,0.2646
2,0.5,0.08,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2193,0.0165,54.4944,269,12.2,0.2646
2,0.3,0.05,0.12,0.5,0.0,0.07,-0.1,7,False,False,0.2934,0.0081,4.6235,259,3.9,0.2646
2,0.3,0.05,0.12,0.5,0.05,0.07,-0.1,7,False,False,0.2934,0.0081,4.6235,259,3.9,0.2646
2,0.5,0.05,0.12,0.5,0.0,0.07,-0.1,7,False,False,0.2934,0.0081,4.6235,259,3.9,0.2646
2,0.3,0.08,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2193,0.0165,54.4944,269,12.2,0.2646
3,0.5,0.08,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4143,0.0078,0.6133,70,2.26,0.2644
3,0.5,0.08,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4143,0.0078,0.6133,70,2.26,0.2644
3,0.5,0.1,0.25,0.5,0.05,0.05,-0.1,5,False,False,0.3474,0.0112,1.685,95,5.2,0.2643
3,0.5,0.1,0.25,0.5,0.0,0.05,-0.1,5,False,False,0.3474,0.0112,1.685,95,5.2,0.2643
3,0.5,0.1,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.3895,0.0064,0.7016,95,2.33,0.2642
3,0.5,0.1,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.3895,0.0064,0.7016,95,2.33,0.2642
2,0.3,0.08,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3011,0.0071,4.053,269,3.48,0.2641
2,0.5,0.08,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3011,0.0071,4.053,269,3.48,0.2641
2,0.3,0.08,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3011,0.0071,4.053,269,3.48,0.2641
2,0.5,0.08,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3011,0.0071,4.053,269,3.48,0.2641
2,0.5,0.05,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2915,0.0082,48.7221,518,5.28,0.264
2,0.5,0.05,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2915,0.0082,48.7221,518,5.28,0.264
2,0.5,0.1,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2197,0.0162,26.061,223,12.58,0.2638
2,0.3,0.1,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2197,0.0162,26.061,223,12.58,0.2638
2,0.5,0.1,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2197,0.0162,26.061,223,12.58,0.2638
2,0.3,0.1,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2197,0.0162,26.061,223,12.58,0.2638
2,0.5,0.05,0.2,0.4,0.05,0.07,-0.07,7,False,False,0.3024,0.0069,4.0965,291,3.38,0.2637
2,0.3,0.05,0.2,0.4,0.0,0.07,-0.07,7,False,False,0.3024,0.0069,4.0965,291,3.38,0.2637
2,0.3,0.05,0.2,0.4,0.05,0.07,-0.07,7,False,False,0.3024,0.0069,4.0965,291,3.38,0.2637
2,0.5,0.05,0.2,0.4,0.0,0.07,-0.07,7,False,False,0.3024,0.0069,4.0965,291,3.38,0.2637
2,0.3,0.08,0.2,0.4,0.05,0.05,-0.1,7,False,True,0.4,0.0159,0.5727,30,7.24,0.2634
2,0.3,0.05,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2904,0.0082,48.7221,520,5.31,0.2634
