equity
2403892.708913577
2266538.998103918
2375287.5392329437
2500642.072755508
2620622.879406317
2641021.4932800815
2767737.70452766
2900533.759590897
3039701.3693760675
3065812.450250904
3212910.1316139423
3394396.555677589
3557259.7024189993
3727937.0229410627
3906803.4413017747
3928892.811446835
4117401.0885400535
4314953.992768205
4521985.485341223
4129210.528330502
4327330.049479799
4534955.34525384
4727740.449651836
5127701.377305161
5373728.489388263
5631559.982309111
5057028.232913936
5206886.786474731
4916428.788846829
4525185.375327087
4385357.002982774
4212012.760673831
4414105.132930961
4127650.0248506367
4325694.67304297
4365953.578242442
4575432.0309265135
4794961.259770367
5025023.501014149
5266124.128592807
5518792.764282689
5783584.441112973
6061080.822597573
6351891.480465803
6656655.233698552
6976041.551811407
7310752.0254673185
7661521.9076492395
8029121.72877825
7972065.254217032
8354564.945114365
8755416.971180951
9175501.877458213
9615742.457538657
10384752.855911816
10684953.102198405
11197617.152041884
11734878.822996853
12297918.308924241
12887972.429386426
13506337.346548386
13442152.819343876
13878078.747072559
14543948.965357099
13975905.973672148
14152927.483038267
14831984.943674441
14909060.270685459
15624396.982472945
16374055.549691996
16282590.648418417
17063829.34772953
18346538.30703105
19226805.2150024
20149307.329218213
21116071.0948741
22129220.186006155
23190980.17053073
24303683.39911279
25469774.12860222
24817719.40739909
25785442.10772975
27022627.620058622
25874410.552566726
27115864.770878874
28416883.96258564
28719796.462365553
30097772.29662985
31019183.938016143
32507484.383362155
29191070.826571546
30591658.40483045
30329039.487603907
31784226.802219138
33309234.00418961
29911025.951082185
31346156.976215106
32850145.5879339
34426295.57324297
36078069.234847166
34763374.10002218
36431320.78934124
38179295.56081383
34085728.50647038
35721161.76021083
37435063.10146574
39231197.429074064
35228830.667359926
31634785.362675868
33152622.36437705
34743285.18541986
36410268.0086163
38428173.27351863
40271957.02718205
42204205.52534624
44229163.30645235
44351648.19284607
46479640.27313882
48709733.41344402
51046826.42262106
49772146.42416383
52160214.00959521
54662861.07777558
57285585.15228725
60034147.52789399
62914585.92628234
65933227.75902536
69096704.02690339
72411963.88611421
72538946.94108146
76019365.61531454
79666774.77753733
78207428.8291193
81959821.26434043
77092697.20026891
80791604.81193781
84667986.01081458
88730355.97961345
92987638.4595153
85791405.52883662
89907677.1661102
94221447.51654015
98742192.56838374
88668514.08255723
79622552.27585474
71499459.49267204
64205084.63522964
67285644.59602796
60421163.13434118
57565948.04730279
51693070.02751696
46419343.02330968
48646543.10156807
50980604.2395813
53426653.630996406
55990064.47221161
50277958.09475658
45144107.41615682
45182642.794954084
40573109.57701287
41173875.34563797
38915669.93842808
40782843.782073855
42739604.62673776
44790250.856728636
46939287.09283447
48316551.588134974
50634779.733333685
53064236.46493903
55610258.530526794
55204982.71013697
57853717.78056934
57520174.75712534
60279992.74197221
63172226.79373203
66203230.23529529
59449176.686690465
59439454.802419245
59862889.96360013
62735111.424053654
65745142.070179746
60909536.867250144
54695545.91605329
57319838.20910552
60070044.0463784
56965495.40737223
54727922.00361638
49144579.40080743
44130849.41033706
49040740.01096853
44037603.71504952
46150527.94129759
48364830.271921046
48222765.90060119
43303079.32342186
41268526.43422947
43248590.3325438
45323657.69669925
47648327.048824474
47552077.42818585
45588417.73330392
47775750.01614784
47977842.443820335
50279819.32427483
52692245.05545353
55220418.97321419
58024240.02874973
60808243.065329134
63725822.56760362
57224514.1492567
59970146.33813803
58503039.28648275
61310015.11144819
56461468.036340356
52797333.87143209
50264309.681884594
50013623.65925593
49210157.35886804
48663388.21044127
48922246.307721555
51269535.68556603
48983034.140359946
48884088.411396414
48785342.552805394
48686796.16084873
